"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"	"parents"	"evidence_codes"	"intersection"
"220"	query_1	TRUE	0.000160896329618915	158	1919	37	0.0192808754559666	0.234177215189873	GO:0050770	GO:BP	regulation of axonogenesis	21017	13244	c("GO:0007409", "GO:0010975", "GO:0022603")	IDA IBA IEA,IEA,IEA,ISS,IEA,IMP IEA,ISS,ISS IEA,IEA,ISS IEA,IEA,IBA,IEA,ISS,IDA,IBA IEA,IBA,IDA IEA,ISS,IBA,IEA,ISS IEA,IEA,IEA,IBA,IDA,IEA,IBA IEA,IBA,IEA,ISS IBA,ISS IEA,IBA,IBA,ISS IEA,IDA IBA,IBA	SEMA7A,FN1,EFNA1,MAP2,SMURF1,SKIL,FGF13,GDI1,PSEN1,DIP2B,MAP2K1,SEMA3C,PAFAH1B1,VEGFA,MACF1,SEMA3A,SEMA4B,DSCAM,L1CAM,SEMA3B,UST,EPHB3,MAP1B,CRABP2,ULK1,KIF13B,BMPR2,PLXNA3,SEMA4C,WNT3,ISLR2,NTN1,PAK3,SEMA6A,EPHA4,SEMA6D,PLXNA4
"221"	query_1	TRUE	0.00016955709462105	90	1919	26	0.013548723293382	0.288888888888889	GO:0002220	GO:BP	innate immune response activating cell surface receptor signaling pathway	21017	754	c("GO:0002429", "GO:0002758")	IMP,IDA,IDA,IDA,IDA IBA IEA,IDA IBA,ISS,IEA,IMP IEA,IDA,NAS IEA,IDA,TAS,IDA,IDA IBA,ISS TAS IEA,IMP,IDA,ISS TAS IEA,IDA TAS,ISS IEA,ISS IBA,TAS,IDA IMP,IMP IBA IEA,ISS	OAS1,TNIP3,IRAK2,IFI35,NFKBIA,MYD88,NINJ1,PELI1,MFHAS1,TAX1BP1,TNFAIP3,RELA,SRC,TICAM1,S100A14,PLCG2,NR1D1,SQSTM1,LYN,TRAF6,NMI,TNIP2,PAK3,TICAM2,PTPN22,ACOD1
"222"	query_1	TRUE	0.000170152833274778	292	1919	56	0.0291818655549765	0.191780821917808	GO:0051962	GO:BP	positive regulation of nervous system development	21017	14031	c("GO:0007399", "GO:0051094", "GO:0051240", "GO:0051960")	IEA,IDA,IDA IBA IEA,IEA,ISS IEA,IEA,IDA,ISS,IEA,IEA,IDA,IMP IEA,ISS IEA,ISS,IDA IGI,IEA,IEA,IEA,IBA,ISS IBA IEA,ISS IEA,ISS IEA,IEA,IEA,ISS,IEA,IDA,IEA,IDA IEA,IDA,ISS IEA,ISS,ISS IEA,IEA,ISS IEA,IEA,IEA,IEA,IEA,IEA,ISS IBA IEA,IEA,IEA,IEA,IBA,ISS IEA,IEA,IEA,ISS IBA,ISS IBA IEA,ISS,ISS IEA,IEA,IEA,IBA,IEA	IL6ST,TGM2,SEMA7A,FLRT3,BMP2,FN1,SERPINE2,AGRN,SMURF1,VEGFC,IL6,SKIL,CLCF1,ID2,TNF,GDI1,RELA,MAP2K1,HAPLN3,NUMB,CAPRIN2,EGR2,PAFAH1B1,TPBG,VEGFA,FGF2,MACF1,FZD4,DSCAM,MDK,DBN1,L1CAM,ZNF365,LYN,EPHB3,MAP1B,PLAG1,OXTR,SPINT1,CRABP2,TNFRSF1B,BMPR2,IL33,LIF,PLXNA3,TGFB1,WNT3,NTRK1,ISLR2,CLSTN3,NPTN,NTN1,MYRF,EPHA4,PLXNA4,KRAS
"223"	query_1	TRUE	0.000173620648690242	234	1919	48	0.0250130276185513	0.205128205128205	GO:0048588	GO:BP	developmental cell growth	21017	12859	c("GO:0016049", "GO:0048468", "GO:0048589")	IDA IBA IEA,IMP ISS IEA,IEA,IEA,IEA,ISS,IDA IEA,ISS IEA,ISS,IEA,IEA,IDA,ISS IEA,ISS,IBA,IEA,NAS,IDA IGI IEA,ISS,ISS,IDA,IDA ISS IBA IEA,IBA,IDA IEA,IEA,ISS,IBA,IEA,TAS IEA,ISS,IEA,IEA,IBA,ISS IEA,IEA,IEA,IEA,IEA,IBA,IEA,ISS IBA,ISS,ISS IEA,IBA,IEA,IDA,IDA IBA,IEA	SEMA7A,FLRT3,FN1,SPAG9,RAPH1,MAP2,SMURF1,APP,FGF13,GDI1,NDEL1,ITSN2,DIP2B,CTTN,SEMA3C,PAFAH1B1,NRCAM,EDN1,VEGFA,PDLIM5,MACF1,SEMA3A,SEMA4B,DSCAM,NPR2,L1CAM,SEMA3B,DCLK1,MAP1B,TSC22D4,DVL1,CRABP2,ULK1,SOX9,BMPR2,SMAD7,PLXNA3,LAMB2,SEMA4C,WNT3,ISLR2,CLSTN3,NTN1,SEMA6A,RGS4,UNC13A,SEMA6D,PLXNA4
"224"	query_1	TRUE	0.000177145263053228	96	1919	27	0.0140698280354351	0.28125	GO:0030516	GO:BP	regulation of axon extension	21017	6831	c("GO:0048638", "GO:0048675", "GO:0061387")	IDA IBA IEA,IEA,ISS,IEA,IEA,ISS IEA,ISS,IBA,IEA,NAS,ISS,IDA,IDA IBA IEA,IBA,IDA IEA,ISS,IBA,IEA,IEA,IEA,IBA,IEA,ISS IBA,ISS IEA,IBA,IDA IBA,IEA	SEMA7A,FN1,MAP2,SMURF1,GDI1,DIP2B,CTTN,SEMA3C,PAFAH1B1,NRCAM,VEGFA,MACF1,SEMA3A,SEMA4B,DSCAM,L1CAM,SEMA3B,MAP1B,BMPR2,PLXNA3,SEMA4C,WNT3,ISLR2,NTN1,SEMA6A,SEMA6D,PLXNA4
"225"	query_1	TRUE	0.0001822275082548	300	1919	57	0.0297029702970297	0.19	GO:0043491	GO:BP	phosphatidylinositol 3-kinase/protein kinase B signal transduction	21017	10736	GO:0141124	IDA,IMP,ISS,IMP,ISS IEA,IDA,ISS IEA,IDA IBA IEA,IEA,IDA,IEA,ISS,IDA,IBA IEA,IMP,ISS IEA,ISS IEA,IEA,IMP,IDA,ISS TAS IEA,IDA IEA,IMP TAS IEA,IEA,IEA,IMP,IDA,IDA IMP IGI,IDA IGI IEA,IDA,IDA,ISS IEA,IDA ISS IEA,IBA,IDA IMP IEA,IEA,IEA,IEP,IMP,IMP,IEA,IEA,IEA,ISS IEA,ISS,IDA,IDA IBA,IDA IEA,IDA,IBA,IDA,IMP IGI IBA TAS IEA,IMP,IEA,ISS IEA,ISS IEA,IDA IBA	CCL5,FAM110C,CEACAM1,SPRY2,ADAM8,FN1,PTK2B,RICTOR,SERPINE2,SETX,PPARD,PLK3,EPHA2,BANK1,MFHAS1,TNF,MYDGF,BTN2A2,HBEGF,FERMT2,JAK2,STAT3,SRC,ILK,TPBG,STAMBP,EDN1,VEGFA,FGF2,CSF3,RUBCN,P2RX4,IGF2,DDR2,NKX3-1,C1QTNF1,RAPGEF1,CCL3,RAPGEF3,RRAS,COL6A3,FER,MEIS3,SOX9,GAB2,AMBRA1,PIK3IP1,HPSE,TGFB1,NTRK1,DCN,PIK3CD,GCNT2,FKRP,AIM2,CSF1R,PHLDA3
"226"	query_1	TRUE	0.000199167140403178	235	1919	48	0.0250130276185513	0.204255319148936	GO:0007599	GO:BP	hemostasis	21017	3058	GO:0050878	NAS,IEA,TAS,ISS,TAS,TAS,NAS,IEA,TAS NAS,IDA IMP IBA TAS,IDA IMP TAS NAS IC,IEA,IBA TAS NAS IEA,IDA ISS IC IEA,ISS IEA,IDA TAS,TAS,HMP,IDA NAS,HMP,IMP,TAS IEA,IDA,IEA,IMP IEA,TAS,HMP,HMP,IEA,TAS,TAS,ISS,IEA,IDA TAS IEA,IBA IEA,HMP,IDA,IMP TAS IEA,ISS IBA IEA,IC,HMP NAS,TAS,IMP,IDA,IC,TAS,TAS IEA,IBA	PLSCR1,SERPINA1,SERPINB2,CEACAM1,ITGA2,IL6ST,SAA1,ANXA5,PLAUR,PDPN,SERPINE1,TFPI2,PLAU,SERPINE2,PRKCD,IL6,JMJD1C,TLN1,CD9,MYL12A,STXBP3,DGKA,JAK2,SERPIND1,BLOC1S3,SRC,CLIC1,ILK,PDIA3,PLCG2,EDN1,MFSD2B,PROCR,TFPI,UBASH3B,MYL9,C1QTNF1,ITGB3,LYN,USF1,FLNA,CYP4F11,ADTRP,HPSE,FAP,ADORA2A,DGKQ,FCER1G
"227"	query_1	TRUE	0.000199828814448889	34	1919	15	0.00781657113079729	0.441176470588235	GO:0034405	GO:BP	response to fluid shear stress	21017	8620	GO:0006950	IDA,ISS,IEA,IEA,IEA,IEA,IMP,IDA,IEA,IEA,IMP,IEP,IEA,IMP IEA,IMP	ABCA1,MTSS1,PTK2B,TFPI2,CSF2,SRC,KLF4,P2RX4,PTGS2,PLEC,CITED2,SMAD7,TGFB1,KLF2,ASS1
"228"	query_1	TRUE	0.000205805522251817	214	1919	45	0.0234497133923919	0.210280373831776	GO:0002285	GO:BP	lymphocyte activation involved in immune response	21017	817	c("GO:0002366", "GO:0046649")	IEA,NAS,IDA,ISS,TAS,IEA,IMP,ISS IEA,ISS IEA,IDA IBA,TAS,ISS IEA,ISS IEA,IEA,ISS IBA IEA,IDA,IDA,ISS IEA,IEA,IEA,IEA,ISS IEA,ISS IEA,ISS IBA IEA,IEA,IEA,IEA,NAS,ISS IEA,ISS IEA,IEA,ISS,IDA,IEA,IEA,IMP IBA,IEA,IEA,IBA,IMP,ISS IEA,IDA,IBA,IMP,IBA	ST3GAL1,CD86,CEACAM1,IL6ST,SOCS3,ENTPD7,ICAM1,IL6R,PTK2B,ANXA1,JAK1,IL6,CLCF1,SWAP70,IL23A,LCP1,HLA-F,PTGER4,PSEN1,RELB,UNC13D,NOTCH2,STAT3,TNFSF18,RORA,PLCG2,NLRP3,JUNB,NFKBIZ,MDK,STAT6,NFKBID,IFNL1,IL18R1,BCL3,IFNB1,LGALS1,ZBTB7B,IFNE,NCKAP1L,SMAD7,TGFB1,IFNK,CORO1A,FCER1G
"229"	query_1	TRUE	0.000209253885678663	22	1919	12	0.00625325690463783	0.545454545454545	GO:0010888	GO:BP	negative regulation of lipid storage	21017	4474	c("GO:0010883", "GO:0019915", "GO:1905953")	TAS,IMP,IBA,NAS,ISS IBA IEA,NAS,IMP,IMP,TAS IEA,IMP,ISS,IMP	ABCA1,NFKBIA,PPARD,IL6,TTC39B,TNF,ITGAV,ITGB3,ABCG1,CES1,CLSTN3,NR1H2
"230"	query_1	TRUE	0.000210942784835361	121	1919	31	0.0161542470036477	0.256198347107438	GO:0006022	GO:BP	aminoglycan metabolic process	21017	1895	c("GO:0043170", "GO:1901135")	TAS,ISS IBA IEA,IDA IBA TAS IEA,IDA TAS,IEA,IDA,IDA,IMP TAS IEA,IDA,IDA TAS IEA,IDA,TAS,IBA TAS IEA,IEA,IBA TAS,IBA IEA,IDA,IEA,TAS,IEA,IEA,IDA,TAS,IDA,IDA,TAS,TAS,TAS NAS IEA,IDA TAS,IEA,IEA	ST3GAL1,UGDH,DSE,B3GNT2,B4GALT5,TNFAIP6,CD44,CEMIP,HS3ST2,CHST11,NFKB1,CHST15,CSGALNACT2,TMEM2,CHPF2,CTBS,FGF2,PGLYRP4,UST,NDST1,HPSE,TGFB1,CHST2,HS3ST3B1,B3GNT8,GCNT2,ST3GAL2,XYLT2,B3GNT4,ITIH4,LYG1
"231"	query_1	TRUE	0.000216920680702678	91	1919	26	0.013548723293382	0.285714285714286	GO:0019915	GO:BP	lipid storage	21017	6067	c("GO:0010876", "GO:0051235")	TAS,IDA IBA,IMP,IBA,NAS,ISS IBA IEA,IDA IBA,IDA NAS,IMP IBA IEA,IC,IDA,IMP,IEA,ISS IEA,ISS IEA,IMP,IDA,IDA,IMP,TAS IEA,IMP,IMP,ISS,IEA,IMP,IMP IEA	ABCA1,PLIN3,NFKBIA,PPARD,IL6,TTC39B,STARD4,TNF,ZFYVE1,NFKB1,RNF213,ITGAV,NPC1,EHD1,IKBKE,ITGB3,MOSPD2,C3,SQLE,ABCG1,CES1,PLA2G4C,CLSTN3,GM2A,SMIM22,NR1H2
"232"	query_1	TRUE	0.000222807547710484	180	1919	40	0.0208441896821261	0.222222222222222	GO:0042129	GO:BP	regulation of T cell proliferation	21017	9983	c("GO:0042098", "GO:0050670", "GO:0050863")	IDA,IDA,IBA,IDA,IMP,IEA,IEA,IDA,IBA IEA,IDA IBA,IDA,IDA,IEA,ISS IEA,IDA IBA,IBA TAS,IEA,IMP,ISS IEA,IDA IMP IBA TAS IEA,IDA NAS IEA,ISS IBA,ISS,IDA,ISS,IEA,IDA IBA,IEA,TAS,IBA,ISS IBA IEA,ISS IEA,IDA NAS,IEA,IMP ISS IEA,IEA,TAS,IEA,IMP,IBA IEA	CCL5,PNP,CD86,HLA-A,IL6ST,TNFRSF9,RAC2,HLA-E,IL15,ANXA1,CD55,IL6,PELI1,IRF1,IL23A,TNFSF9,TNFSF13B,SDC4,BTN2A2,CD274,JAK2,TNFSF18,SH3RF1,CD276,ZP3,CARD11,IGF2,TRAF6,EBI3,TNFRSF14,TNFRSF1B,ZBTB7B,TYK2,IDO1,NCKAP1L,TGFB1,CD70,CORO1A,IL4I1,PTPN22
"233"	query_1	TRUE	0.000224295509876012	97	1919	27	0.0140698280354351	0.278350515463918	GO:0042542	GO:BP	response to hydrogen peroxide	21017	10234	GO:0000302	IEA,IEA,IMP IBA IEA,IEA,IBA,IDA,IDA,IDA,ISS IEA,IEA,IEA,IDA IEA,IEA,IEA,IEA,IEA,IEA,IDA,ISS IEA,ISS,IEA,IEA,IEA,IEA,IEA,IEA,IEA	STAT1,SOD2,PPIF,PTK2B,ANXA1,PRKCD,SETX,IL6,TNFAIP3,BNIP3,SPHK1,RELA,MDM2,SRC,KLF4,PPP1R15B,BAK1,EDN1,RIPK1,HMOX1,STAT6,KDM6B,FOSL1,IL18BP,KLF2,MAP1LC3A,COL1A1
"234"	query_1	TRUE	0.000224840475207126	109	1919	29	0.0151120375195414	0.26605504587156	GO:0030316	GO:BP	osteoclast differentiation	21017	6767	GO:0002573	IDA,IMP,IDA,ISS IEA,ISS IEA,IDA,IDA IBA IEA,IDA IEA,IMP,ISS IEA,IMP IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,NAS,IDA IEA,IEA,IBA IEA,IEA,IDA,IEA,IEA,IMP,IEA,IMP IEA,ISS IBA IEA	FSTL3,BMP2,TNFAIP6,NEDD9,EPHA2,IL23A,CSF1,TNF,SH3PXD2A,MAFB,NOTCH2,SRC,SBNO2,PAFAH1B1,JUNB,UBASH3B,FOS,TLR3,TRAF6,CREB1,OSTM1,LRRK1,CCL3,TCIRG1,SLC9B2,GAB2,TGFB1,OSCAR,CSF1R
"235"	query_1	TRUE	0.000224840475207126	109	1919	29	0.0151120375195414	0.26605504587156	GO:0039531	GO:BP	regulation of cytoplasmic pattern recognition receptor signaling pathway	21017	9804	c("GO:0002753", "GO:0062207", "GO:1902531")	IDA ISS IEA,TAS,IDA,IMP,IDA IMP ISS IBA IEA,IMP,IMP,IDA,ISS IEA,IEA,ISS IEA,IDA,IDA IEA,ISS IEA,IMP IBA,IMP,IMP,TAS,IDA,IMP,IMP,IDA,IDA,IMP,IMP,ISS,IMP,IDA IEA,IDA IMP IBA IEA	GBP5,BIRC3,OASL,DDX60,DHX58,MYD88,ZC3HAV1,HSPA8,RSAD2,PELI1,EIF2AK2,TAX1BP1,TNFAIP3,SLC15A3,SEC14L1,HSPA1B,RIOK3,BIRC2,SRC,HSPA1A,PLCG2,ZDHHC18,NAGK,MEFV,UFD1L,GBP2,TRIM15,MARK4,PTPN22
"236"	query_1	TRUE	0.000230070221553173	449	1919	76	0.0396039603960396	0.169265033407572	GO:0034329	GO:BP	cell junction assembly	21017	8571	c("GO:0022607", "GO:0034330")	IEA,IEA,ISS,IEA,IDA,IDA IEA,ISS IEA,IBA,IDA IEA,IBA IEA,IEA,IEA,ISS,IMP,IDA IMP IEA,IMP,IMP,IMP,IEA,IDA IMP IEA,IDA,ISS IEA,NAS IEA,TAS NAS IEA,ISS IEA,IDA,IMP IBA IEA,IEA,TAS,ISS IBA IEA,IMP,IMP ISS IEA,IMP ISS IEA,IBA IEA,NAS,ISS,IEA,TAS,IDA,ISS,IDA,IDA ISS IBA,IBA,IMP,ISS,IMP,ISS IEA,IEA,IBA,ISS IEA,IMP,IEA,IEA,IEA,IDA,IBA,TAS,TAS IEA,ISS TAS IEA,IDA IBA,IBA IEA,IEA,IMP IBA,IMP ISS IBA IEA,IMP,IMP,IEA,IDA ISS IBA IEA,IEA,IEA,IEA,ISS,IEA,IMP IEA,ISS,IDA IMP	LAMA3,ITGA5,MAP4K4,ITGA2,COL17A1,GJB2,FLRT3,PKP1,RHOC,FN1,PTK2B,MMP14,AGRN,VMP1,APP,S100A10,RAP1B,EPHA2,SDCBP,JUP,WDR1,FGF13,CTNNA1,TLN1,CD9,TNF,OCLN,SDC4,PARD6B,LSR,AFDN,FERMT2,SRC,FBXO45,DNER,CTTN,TPBG,NRCAM,VEGFA,PDLIM5,DUSP22,MACF1,CDH3,WHAMM,DSCAM,SNAI1,CRB3,ITGB3,CLDN14,EPHB3,RAPGEF1,CORO2B,MAP1B,OXTR,DAPK3,CLDN4,SLC9A1,DVL1,GJC1,PLEC,LRFN5,FER,CDH11,CLDN5,ACE2,SMAD7,NTRK1,CLSTN3,NPTN,ICAM5,NTN1,SORBS1,FKRP,ZDHHC2,SHANK2,MDGA1
"237"	query_1	TRUE	0.000230545365384223	386	1919	68	0.0354351224596144	0.176165803108808	GO:1902903	GO:BP	regulation of supramolecular fiber organization	21017	22602	c("GO:0051128", "GO:0097435")	IMP,IBA,ISS,IMP,IDA,IMP,IEA,IEA,ISS TAS,ISS IEA,ISS IEA,IEA,IDA,IMP,IMP,IEA,IDA IEA,ISS IEA,IMP ISS IBA TAS IEA,IMP,ISS IEA,IEA,IEA,IDA IBA,ISS,IGI,IEA,IBA,IMP,IMP,ISS IBA IEA,IMP,IMP ISS,IMP IEA,IMP,IDA,IEA,IDA IBA,ISS,IDA,IBA TAS IEA,IMP,IEA,ISS IBA TAS IEA,IEA,IMP,IBA IEA,IEA,IEA,TAS,IMP,IDA IBA,IMP,IDA TAS IEA,IDA IBA,IMP IEA,IBA IEA,IDA,IDA IC,IBA,IDA,IDA,IMP,ISS,IDA IEA,IEA,IDA,IBA IEA	NAV3,MTSS1,CDK5R1,RHOC,LIMA1,PTK2B,SPTBN5,RICTOR,MAP2,PRKCD,LDLR,ARPC5L,HSPA8,APP,S100A10,SWAP70,WDR1,FGF13,GSN,HSPA1B,PTGER4,ARPC5,SPTAN1,TMSB4X,OCLN,PSEN1,SDC4,TMSB10,FERMT2,ARHGEF5,FCHSD1,HSPA1A,CTTN,HIP1R,EDN1,CSF3,KANK2,VASP,CD47,WHAMM,CAPG,ARHGEF2,PREX1,TESK1,CORO2B,ARAP1,MAP1B,DAPK3,FLNA,SLC9A1,RAPGEF3,SYNPO2,FER,CLU,CDC42EP2,NCKAP1L,KANK3,RGCC,CORO1B,FLII,AEBP1,PAK3,CFL2,EFEMP2,CORO1A,RGS4,CCL24,AVIL
"238"	query_1	TRUE	0.00024404679742729	128	1919	32	0.0166753517457009	0.25	GO:0046632	GO:BP	alpha-beta T cell differentiation	21017	12269	c("GO:0030217", "GO:0046631")	ISS,IDA,NAS,ISS,TAS,IEA,ISS IEA,IDA ISS IBA IEA,TAS,ISS IEA,ISS IEA,IEA,ISS IBA IEA,ISS IEA,IEA,ISS IEA,IEA,ISS,IEA,NAS,ISS IEA,IEA,IEA,ISS,IEA,IEA,ISS IEA,IEA,IDA IEA,ISS IEA,ISS IEA,ISS IEA	CTSL,PNP,CD86,IL6ST,SOCS3,ENTPD7,IL6R,ANXA1,JAK1,RSAD2,IL6,IRF1,IL23A,PTGER4,RELB,STAT3,RORA,SH3RF1,NLRP3,JUNB,NFKBIZ,BCL11B,STAT6,NFKBID,IL18R1,BCL3,ZBTB7B,CD83,KLHL25,NCKAP1L,SMAD7,SOCS1
"239"	query_1	TRUE	0.000250460077736938	434	1919	74	0.0385617509119333	0.170506912442396	GO:0022411	GO:BP	cellular component disassembly	21017	6602	GO:0016043	IDA TAS,TAS,ISS,IMP NAS IEA,TAS,IDA,IDA IBA,IMP,IEA,IDA,TAS,TAS,TAS,IDA,TAS,IEA,IDA,IMP,IDA ISS IBA,IMP,IDA IBA,IMP,IEA,IDA IMP,IMP,IDA IBA IEA,IMP NAS IEA,ISS IEA,IDA IMP ISS IBA TAS IEA,IDA,IDA,IEA,IMP IEA,TAS,TAS,IBA IEA,IDA,IEA,IMP,IDA IEA,ISS,IMP IBA TAS,IMP TAS IEA,IMP,TAS,IMP IC,IMP IBA,IDA IMP IBA,IEA,IBA TAS IEA,ISS TAS IEA,IMP,ISS IEA,IBA IEA,IEA,IBA IEA,IMP,IEA,IEA,TAS,IDA,IMP NAS IEA,IDA,TAS,IDA,IDA,IBA,IMP ISS IBA,TAS,IDA IMP ISS IBA IEA,IEA,IBA IEA,IDA IBA,IMP IBA	CTSS,MMP19,MAP4K4,CHMP5,MMP9,TRIM21,PDPN,NAV3,RAC2,PLIN3,ADAM8,MMP10,MMP1,LIMA1,MMP14,SPTBN5,VMP1,SETX,HSPA8,IL6,PLK3,NEDD9,SWAP70,VAMP8,LCP1,WDR1,CHMP2B,FGF13,GSN,TNF,BNIP3,SPTAN1,CHMP4B,FURIN,HMGA1,NAPA,DEDD2,PAFAH1B1,SMCR8,MICAL1,KLC1,RUBCN,MMP13,GBF1,MMP3,CST3,CALCOCO2,DYRK3,PPP1R9B,CAPG,DDR2,ARHGEF2,C3,MAP1B,MCOLN1,EPG5,TOM1,EIF5A2,FER,CTSK,EIF4E2,CHMP1A,FAP,TGFB1,RCHY1,MELTF,FLII,GAK,LRP1,CFL2,EPHA4,AVIL,MAP1LC3A,TECPR1
"240"	query_1	TRUE	0.000252928463787728	458	1919	77	0.0401250651380928	0.168122270742358	GO:0010975	GO:BP	regulation of neuron projection development	21017	4551	c("GO:0031175", "GO:0120035")	IEA,IDA,IEA,IMP,IDA IBA IEA,IEA,ISS IEA,IEA,ISS IEA,IMP,ISS,IEA,IDA,IMP IEA,ISS,ISS IEA,IMP IEA,IBA IEA,ISS IEA,ISS IEA,IEA,IEA,IEA,ISS,IEA,ISS IEA,IBA,IEA,IEA,ISS IEA,ISS,ISS,IEA,IEA,IEA,IDA,IEA,IMP IBA IEA,IBA,IDA IEA,IDA IMP,ISS NAS IEA,IBA,ISS,IBA,IEA,IDA IBA,IEA,IMP,ISS IEA,IMP IEA,IEA,IEA,IEA,IEA,IEA,IBA,IDA,ISS IEA,ISS IBA,IEA,IEA,IBA IEA,IBA,IEA,ISS,IDA,ISS IBA,ISS,ISS IEA,IDA,IBA,IBA,ISS IEA,ISS IEA,IDA IBA,IBA	MAP4K4,SPOCK1,B2M,ABL2,SEMA7A,CFLAR,CDK5R1,FN1,EFNA1,PTK2B,MAP2,SMURF1,SETX,SKIL,FGF13,GDI1,PSEN1,NDEL1,DENND5A,DIP2B,MAP2K1,MDM2,PPP2R5B,SNX3,KLF4,CAPRIN2,SEMA3C,PAFAH1B1,NRCAM,VLDLR,VEGFA,PDLIM5,EHD1,PMP22,VIM,MACF1,FZD4,SEMA3A,SEMA4B,DSCAM,MDK,DBN1,DDR2,L1CAM,SEMA3B,PREX1,ZNF365,UST,LYN,EPHB3,RAPGEF1,DAB2,MAP1B,FLNA,DVL1,CRABP2,ULK1,KIF13B,ARC,LZTS3,BMPR2,IL15RA,PLXNA3,SEMA4C,WNT3,S100A9,NTRK1,ISLR2,NPTN,NTN1,GAK,PAK3,SEMA6A,EPHA4,AVIL,SEMA6D,PLXNA4
"241"	query_1	TRUE	0.000254634460212715	244	1919	49	0.0255341323606045	0.200819672131148	GO:0050769	GO:BP	positive regulation of neurogenesis	21017	13243	c("GO:0010720", "GO:0022008", "GO:0050767", "GO:0051962")	IEA,IDA,IDA IBA IEA,ISS IEA,IEA,IDA,IEA,IEA,IDA,IMP IEA,ISS IEA,ISS,IDA IGI,IEA,IEA,IEA,IBA,ISS IBA IEA,ISS IEA,ISS IEA,IEA,ISS,IEA,IDA,IEA,IDA IEA,IDA,ISS IEA,ISS,ISS IEA,IEA,IEA,IEA,IEA,IEA,ISS IBA IEA,IEA,IEA,IEA,IBA,ISS IEA,IEA,ISS IBA,ISS,ISS IEA,IEA,IEA,IBA,IEA	IL6ST,TGM2,SEMA7A,BMP2,FN1,SERPINE2,SMURF1,VEGFC,IL6,SKIL,CLCF1,ID2,TNF,GDI1,RELA,MAP2K1,HAPLN3,NUMB,CAPRIN2,EGR2,PAFAH1B1,VEGFA,FGF2,MACF1,FZD4,DSCAM,MDK,DBN1,L1CAM,ZNF365,LYN,MAP1B,PLAG1,SPINT1,CRABP2,TNFRSF1B,BMPR2,IL33,LIF,PLXNA3,TGFB1,WNT3,ISLR2,NPTN,NTN1,MYRF,EPHA4,PLXNA4,KRAS
"242"	query_1	TRUE	0.000261146017647392	181	1919	40	0.0208441896821261	0.220994475138122	GO:1990138	GO:BP	neuron projection extension	21017	25092	c("GO:0048588", "GO:0048812", "GO:0060560")	IDA IBA IEA,IMP ISS IEA,IEA,IEA,IEA,ISS,IDA IEA,IEA,IEA,IDA,ISS IEA,ISS,IBA,IEA,NAS,IEA,ISS,IDA,IDA ISS IBA IEA,IBA,IDA IEA,ISS,IBA,IEA,TAS IEA,ISS,IEA,IBA,IEA,IEA,IEA,IBA,IEA,ISS IBA,ISS,ISS IEA,IBA,IDA,IDA IBA,IEA	SEMA7A,FLRT3,FN1,SPAG9,RAPH1,MAP2,SMURF1,GDI1,NDEL1,ITSN2,DIP2B,CTTN,SEMA3C,PAFAH1B1,NRCAM,EDN1,VEGFA,MACF1,SEMA3A,SEMA4B,DSCAM,L1CAM,SEMA3B,DCLK1,MAP1B,TSC22D4,DVL1,ULK1,BMPR2,PLXNA3,LAMB2,SEMA4C,WNT3,ISLR2,CLSTN3,NTN1,SEMA6A,UNC13A,SEMA6D,PLXNA4
"243"	query_1	TRUE	0.000278954296519058	110	1919	29	0.0151120375195414	0.263636363636364	GO:2000060	GO:BP	positive regulation of ubiquitin-dependent protein catabolic process	21017	25415	c("GO:0006511", "GO:0009896", "GO:1903052", "GO:2000058")	ISS IBA IEA,IEA,IBA,IMP,IBA,IDA IBA TAS,IEA,IBA,IDA,IBA,IDA IBA,ISS IEA,IMP,IEA,IBA,IMP,ISS,IMP,IDA,TAS,IMP IBA,IEA,IEA,TAS,IBA,IDA,IMP,IDA,IPI	TRIB1,PTK2B,RNF19B,SMURF1,HSPA1B,DNAJB2,PSEN1,ANKIB1,MDM2,SH3RF1,HSPA1A,PIAS1,GABARAP,ZFAND2A,DDA1,DAB2,LAPTM5,DVL1,TGFB1I1,CEBPA,CLU,CHFR,IL33,SMAD7,FZR1,RCHY1,SIRT6,BCAP31,RBX1
"244"	query_1	TRUE	0.000282886227677401	98	1919	27	0.0140698280354351	0.275510204081633	GO:0034109	GO:BP	homotypic cell-cell adhesion	21017	8417	GO:0098609	IDA,ISS,TAS,IMP,IDA IMP IBA,ISS IEA,ISS IEA,IMP,IDA,IMP,HMP,IDA,HMP,IMP,IDA,HMP,IMP,HMP,IEA,ISS,IBA IEA,HMP,IDA,IMP IEA,ISS IBA IEA,HMP,ISS	CCL5,CEACAM1,IL6ST,PLAUR,PDPN,SERPINE2,PRKCD,JAK1,IL6,JUP,TLN1,CD9,MYL12A,STXBP3,JAK2,CLIC1,DSC2,ILK,PDIA3,MFSD2B,UBASH3B,MYL9,C1QTNF1,ITGB3,LYN,FLNA,ANK3
